id_persona|numero_cedula|nombre|apellido|peso|altura|sexo|edad|ciudad
421|0934053215|Luis|Pérez|69.8|1.76|M|27|Guayaquil
422|0915446377|María|Moreno|82.6|1.65|M|33|Guayaquil
423|0186807447|María|López|59.5|1.51|F|46|Cuenca
424|0923223333|Luis|Herrera|56.5|1.74|M|19|Guayaquil
425|0970340049|Carlos|Moreno|66.3|1.66|M|29|Guayaquil
426|0167883548|Juan|Herrera|76.5|1.77|M|33|Cuenca
427|0118948662|María|Ramírez|59.2|1.6|F|21|Cuenca
428|0963866820|Ana|Vera|60.3|1.55|F|36|Guayaquil
429|0915545988|José|Cedeño|65.6|1.72|M|45|Guayaquil
430|1780531991|Laura|López|55.0|1.59|F|22|Quito
431|0941393296|Carlos|Vera|85.6|1.76|M|46|Guayaquil
432|0937923061|José|Moreno|66.6|1.63|F|49|Guayaquil
433|1792179867|José|Moreno|64.5|1.83|M|40|Quito
434|0918910071|Luis|Moreno|88.9|1.94|M|37|Guayaquil
435|0901056313|María|Cedeño|83.6|1.72|M|40|Guayaquil
436|1731884188|Luis|Moreno|80.5|1.87|M|37|Quito
437|0121959965|Laura|Vera|80.3|1.76|M|27|Cuenca
438|0969309631|María|Vera|82.7|1.68|M|34|Guayaquil
439|1794285241|José|López|57.5|1.79|M|35|Quito
440|0921946304|Ana|Pérez|51.5|1.57|F|20|Guayaquil
441|1757751064|Laura|Ramírez|80.5|1.68|M|22|Quito
442|0174367762|José|García|54.3|1.65|F|45|Cuenca
443|1770441370|Juan|Pérez|62.0|1.8|M|23|Quito
444|0125813454|Laura|Mendoza|65.6|1.68|M|49|Cuenca
445|0908896298|Camila|Mendoza|97.2|1.71|M|37|Guayaquil
446|0954538196|Laura|Pérez|82.9|1.91|M|41|Guayaquil
447|1785221374|Carlos|López|69.1|1.8|M|47|Quito
448|0967767838|Pedro|Cedeño|80.1|1.58|F|29|Guayaquil
449|1754386762|Ana|Moreno|79.4|1.62|F|47|Quito
450|1767107423|Camila|Mendoza|66.2|1.54|F|40|Quito
451|0987302762|Ana|Moreno|80.5|1.72|M|49|Guayaquil
452|0190029702|Sofía|Torres|59.7|1.7|F|18|Cuenca
453|0940554714|Carlos|García|94.5|1.74|M|46|Guayaquil
454|1723602189|Camila|Mendoza|85.4|1.79|M|34|Quito
455|0961418400|Pedro|Mendoza|73.4|1.74|M|20|Guayaquil
456|0975073300|Luis|Moreno|39.9|1.71|F|41|Guayaquil
457|1778113438|Camila|García|75.3|1.51|F|33|Quito
458|0180747251|María|Pérez|78.8|1.72|M|45|Cuenca
459|0942703963|Camila|Vera|59.4|1.6|F|32|Guayaquil
460|0145108374|Pedro|Ramírez|64.8|1.72|F|31|Cuenca
461|0999420807|José|Cedeño|51.7|1.61|F|23|Guayaquil
462|1761605591|Pedro|Moreno|74.1|1.64|F|36|Quito
463|0997883873|Ana|Torres|83.7|1.81|M|41|Guayaquil
464|0179448898|Camila|López|51.7|1.74|F|50|Cuenca
465|0907957659|Pedro|Ramírez|64.9|1.59|F|45|Guayaquil
466|0933329336|Carlos|Mendoza|70.2|1.64|F|24|Guayaquil
467|0999333014|Sofía|Moreno|70.3|1.89|M|21|Guayaquil
468|1748818472|Camila|Ramírez|59.5|1.52|F|37|Quito
469|0143006885|Carlos|Moreno|87.4|1.75|M|38|Cuenca
470|0901739467|Juan|García|87.2|1.7|M|33|Guayaquil
471|0972260269|Laura|Pérez|48.4|1.6|F|21|Guayaquil
472|0920269301|Luis|Mendoza|82.9|1.6|F|44|Guayaquil
473|0968005965|Ana|Torres|47.0|1.63|F|46|Guayaquil
474|1762170465|María|Ramírez|79.9|1.91|M|39|Quito
475|1715459293|Ana|Cedeño|95.5|1.62|M|22|Quito
476|0946212110|Carlos|Ramírez|76.2|1.85|M|47|Guayaquil
477|0950909216|Carlos|Pérez|55.7|1.62|F|40|Guayaquil
478|1763984372|Laura|Ramírez|56.8|1.62|F|21|Quito
479|0142647565|Camila|Herrera|78.7|1.67|F|36|Cuenca
480|0169360026|Camila|Mendoza|70.8|1.66|F|34|Cuenca
481|0141967155|Pedro|Torres|73.8|1.74|M|27|Cuenca
482|1752366063|Luis|Cedeño|67.4|1.52|F|21|Quito
483|0932753341|Sofía|Mendoza|74.5|1.75|M|40|Guayaquil
484|0934459368|Sofía|Mendoza|72.0|1.75|M|38|Guayaquil
485|0959222708|Sofía|Cedeño|58.0|1.64|F|45|Guayaquil
486|1709306977|Camila|Torres|83.5|1.75|M|46|Quito
487|0108137241|Laura|López|80.2|1.78|M|39|Cuenca
488|1741005763|Luis|Moreno|80.0|1.82|M|44|Quito
489|0126155792|Camila|Pérez|79.3|1.67|M|46|Cuenca
490|0932894545|Laura|López|52.6|1.49|F|28|Guayaquil
491|0955086956|Sofía|Herrera|55.5|1.68|F|38|Guayaquil
492|1745860776|Laura|Cedeño|77.2|1.78|M|40|Quito
493|1737209851|Laura|Mendoza|64.1|1.52|F|19|Quito
494|0183143565|Pedro|Torres|76.5|1.68|F|48|Cuenca
495|0962476108|Pedro|Ramírez|76.8|1.86|M|40|Guayaquil
496|0124887758|Juan|Ramírez|75.6|1.76|M|36|Cuenca
497|0146805735|Pedro|Ramírez|95.6|1.83|M|43|Cuenca
498|1758076211|Laura|Mendoza|79.6|1.67|M|31|Quito
499|0974871457|Pedro|López|65.4|1.82|M|46|Guayaquil
500|0923752574|María|Cedeño|66.3|1.7|F|39|Guayaquil
501|1761043080|Carlos|Cedeño|77.9|1.73|F|47|Quito
502|1714201385|Sofía|Cedeño|84.2|1.8|M|33|Quito
503|0912360293|Juan|Herrera|60.4|1.51|F|21|Guayaquil
504|1761918164|José|Herrera|83.7|1.59|M|28|Quito
505|0933366911|Juan|Herrera|72.1|1.73|M|24|Guayaquil
506|0141992855|Laura|Ramírez|69.4|1.51|F|37|Cuenca
507|0149729408|Laura|Vera|74.2|1.61|F|22|Cuenca
508|0947512245|Pedro|Cedeño|78.4|1.7|M|35|Guayaquil
509|0185002735|Ana|Cedeño|68.4|1.6|F|19|Cuenca
510|0957635029|Carlos|Torres|87.7|1.77|M|42|Guayaquil
511|0971606555|Juan|Torres|91.2|1.72|M|20|Guayaquil
512|1762270414|Ana|Ramírez|105.4|1.86|M|21|Quito
513|0952369631|Laura|Torres|79.8|1.72|M|24|Guayaquil
514|0944376298|Luis|Herrera|85.5|1.7|M|30|Guayaquil
515|0946220716|Juan|García|56.2|1.66|M|48|Guayaquil
516|0934060533|Ana|García|76.9|1.61|F|37|Guayaquil
517|0104967473|Laura|Cedeño|56.5|1.58|F|26|Cuenca
518|0966452515|José|Vera|76.6|1.64|F|40|Guayaquil
519|0948342950|Ana|Pérez|79.6|1.67|M|29|Guayaquil
520|0949159415|Luis|Mendoza|76.9|1.68|M|23|Guayaquil
521|0913852648|Luis|López|80.1|1.67|M|25|Guayaquil
522|0131408488|María|Herrera|75.4|1.8|M|20|Cuenca
523|0900902133|Luis|Ramírez|75.8|1.71|F|28|Guayaquil
524|0123964773|Ana|García|67.7|1.77|F|37|Cuenca
525|0922502393|Luis|Herrera|82.0|1.76|M|49|Guayaquil
526|0945848427|Ana|Pérez|67.5|1.63|F|31|Guayaquil
527|1771091259|Pedro|Cedeño|67.4|1.71|F|21|Quito
528|0146912392|Laura|Vera|79.8|1.89|M|41|Cuenca
529|0943525060|Laura|Mendoza|97.6|1.72|M|33|Guayaquil
530|0125191806|Laura|Cedeño|60.7|1.52|F|41|Cuenca
531|0957160030|Sofía|García|75.3|1.72|M|44|Guayaquil
532|1700859831|Sofía|García|55.2|1.51|F|29|Quito
533|0941906564|Luis|Ramírez|71.0|1.6|F|28|Guayaquil
534|0987028242|Camila|Herrera|65.4|1.56|F|35|Guayaquil
535|0906601101|Ana|Cedeño|79.0|1.77|M|23|Guayaquil
536|0185217404|Carlos|Vera|65.7|1.62|F|50|Cuenca
537|0975049350|Sofía|Torres|68.2|1.54|F|19|Guayaquil
538|1765189589|María|Ramírez|65.7|1.66|M|20|Quito
539|0931638237|Pedro|Ramírez|62.2|1.85|M|40|Guayaquil
540|0986983995|Juan|Vera|85.6|1.75|M|45|Guayaquil
541|0997734223|José|Torres|70.8|1.77|M|34|Guayaquil
542|0183955976|Sofía|García|70.7|1.73|M|24|Cuenca
543|0901449794|Luis|Vera|69.7|1.74|M|27|Guayaquil
544|0116783624|Sofía|Pérez|68.7|1.79|M|35|Cuenca
545|0184242069|José|Moreno|62.3|1.58|F|33|Cuenca
546|1720240468|María|Cedeño|60.0|1.79|M|26|Quito
547|1771951034|Juan|Moreno|70.3|1.75|M|39|Quito
548|0940927119|Carlos|Ramírez|60.8|1.57|F|45|Guayaquil
549|0932945465|Laura|Pérez|84.6|1.83|M|37|Guayaquil
550|1736364554|Laura|Vera|74.1|1.75|F|42|Quito
551|1734349800|Juan|Mendoza|63.7|1.67|F|45|Quito
552|1765376026|Carlos|Mendoza|76.1|1.74|F|25|Quito
553|0956602355|Pedro|Vera|85.9|1.8|M|39|Guayaquil
554|1717384376|Camila|Moreno|72.2|1.63|F|38|Quito
555|0136114070|Sofía|Torres|84.0|1.82|M|47|Cuenca
556|1777552472|Pedro|Mendoza|78.2|1.64|F|45|Quito
557|1779464256|Pedro|Herrera|85.9|1.77|M|40|Quito
558|0149331918|Carlos|Moreno|78.5|1.85|M|45|Cuenca
559|0115723287|Sofía|Mendoza|70.0|1.66|M|19|Cuenca
560|1798416501|Juan|Mendoza|55.2|1.56|F|21|Quito
561|1714934803|Luis|Moreno|56.9|1.63|F|41|Quito
562|1741672046|José|García|67.8|1.75|M|38|Quito
563|0942284729|Sofía|Moreno|63.2|1.57|F|34|Guayaquil
564|0182757355|Camila|López|88.0|1.78|M|45|Cuenca
565|0186419036|Juan|Herrera|57.4|1.59|F|32|Cuenca
566|1798199464|José|Mendoza|89.7|1.74|M|22|Quito
567|0990547516|Carlos|Ramírez|77.1|1.67|M|43|Guayaquil
568|0173383125|José|García|76.4|1.81|M|49|Cuenca
569|0998640908|Laura|Vera|46.3|1.68|F|36|Guayaquil
570|0922533887|Luis|Ramírez|68.1|1.7|F|30|Guayaquil
571|0911737679|María|Moreno|61.0|1.46|F|43|Guayaquil
572|1740156259|Pedro|García|70.7|1.56|F|38|Quito
573|0918528213|Carlos|Herrera|81.9|1.64|F|42|Guayaquil
574|1716753611|Ana|Moreno|80.4|1.77|M|44|Quito
575|0164199098|Juan|García|60.5|1.69|F|21|Cuenca
576|0971338025|Laura|Ramírez|75.3|1.78|F|23|Guayaquil
577|0991074692|Sofía|Cedeño|84.4|1.82|M|21|Guayaquil
578|0907131034|Carlos|Vera|66.2|1.67|F|28|Guayaquil
579|0910574579|Sofía|Cedeño|59.5|1.58|F|50|Guayaquil
580|1701441185|Ana|Pérez|88.7|1.81|M|21|Quito
581|0943264687|Camila|Torres|74.9|1.74|M|21|Guayaquil
582|0127238607|María|Ramírez|64.1|1.74|M|34|Cuenca
583|0917077613|Ana|Torres|42.8|1.5|F|31|Guayaquil
584|0930955258|José|Vera|81.9|1.71|M|40|Guayaquil
585|0934363346|Pedro|Cedeño|90.9|1.72|M|50|Guayaquil
586|0940564440|Sofía|Torres|58.7|1.63|F|24|Guayaquil
587|1757075221|Pedro|Herrera|67.5|1.67|M|48|Quito
588|1793975473|Carlos|Mendoza|66.5|1.6|F|27|Quito
589|1705963311|Camila|Mendoza|70.4|1.65|F|47|Quito
590|1745027355|María|Vera|49.1|1.57|F|34|Quito
591|0144496301|Laura|López|68.2|1.65|F|18|Cuenca
592|0119012583|Ana|García|88.2|1.65|M|41|Cuenca
593|1721411850|José|Mendoza|80.7|1.69|M|24|Quito
594|0991443962|Luis|Vera|48.8|1.76|F|39|Guayaquil
595|1719661531|Sofía|Cedeño|63.9|1.56|F|35|Quito
596|0148296453|Pedro|López|67.3|1.65|F|44|Cuenca
597|1766366153|María|Mendoza|72.0|1.61|M|50|Quito
598|0907775367|José|Cedeño|74.2|1.57|F|22|Guayaquil
599|0190520991|Luis|Mendoza|63.6|1.5|F|36|Cuenca
600|1747189842|María|Moreno|79.6|1.7|M|27|Quito
601|1763101206|Carlos|López|99.2|1.72|M|21|Quito
602|0968030189|Juan|Herrera|74.7|1.61|F|33|Guayaquil
603|0904825378|María|Pérez|64.8|1.8|M|28|Guayaquil
604|0901663929|Pedro|López|77.6|1.87|M|29|Guayaquil
605|0930675950|María|Torres|74.4|1.8|M|28|Guayaquil
606|1797242469|Camila|Pérez|65.6|1.59|F|22|Quito
607|0103331708|Ana|García|77.3|1.75|M|50|Cuenca
608|1743351269|Juan|Vera|82.5|1.69|M|29|Quito
609|0121309023|Ana|Mendoza|74.4|1.75|M|40|Cuenca
610|0936764282|Laura|Herrera|64.4|1.6|F|50|Guayaquil
611|0197815718|Laura|Vera|78.2|1.5|F|38|Cuenca
612|0980128123|María|Moreno|82.0|1.73|M|26|Guayaquil
613|0974037466|Laura|Ramírez|65.5|1.71|F|33|Guayaquil
614|0999455557|Juan|Cedeño|68.5|1.78|M|20|Guayaquil
615|0965299607|María|Pérez|70.5|1.78|M|35|Guayaquil
616|0935136086|Laura|López|66.2|1.58|F|23|Guayaquil
617|1737046069|Carlos|Mendoza|58.6|1.72|F|47|Quito
618|0191509831|Camila|Mendoza|55.9|1.59|F|24|Cuenca
619|1779935528|Luis|Vera|73.1|1.56|F|47|Quito
620|0145589363|Juan|Mendoza|83.8|1.75|M|43|Cuenca
621|0164617659|Carlos|Vera|65.8|1.63|F|48|Cuenca
622|0902862782|José|Pérez|81.3|1.75|M|24|Guayaquil
623|1776661423|José|Torres|65.9|1.7|F|38|Quito
624|0900441458|José|López|66.9|1.71|M|37|Guayaquil
625|0923722816|Camila|Herrera|88.2|1.72|M|29|Guayaquil
626|0124312642|Camila|López|76.7|1.74|M|45|Cuenca
627|0151589780|Juan|Vera|62.2|1.55|F|40|Cuenca
628|1782553131|Ana|Vera|59.5|1.59|F|35|Quito
629|1711405063|Camila|Cedeño|62.8|1.73|M|26|Quito
630|1765255790|José|Pérez|80.0|1.9|M|49|Quito
631|1719042587|Pedro|Moreno|55.1|1.66|F|47|Quito
632|0997044883|Camila|Mendoza|61.0|1.61|F|34|Guayaquil
633|1788103357|Ana|López|76.6|1.77|M|41|Quito
634|0188922592|Camila|Moreno|105.6|1.79|M|26|Cuenca
635|1714445747|Juan|Pérez|74.9|1.89|M|21|Quito
636|0942434336|Sofía|Mendoza|73.7|1.72|M|46|Guayaquil
637|1713771215|Juan|Vera|78.0|1.69|F|19|Quito
638|0133499179|Ana|Torres|65.0|1.78|M|43|Cuenca
639|0172455786|Pedro|Moreno|63.2|1.76|F|26|Cuenca
640|0927534142|Carlos|Vera|76.4|1.88|M|42|Guayaquil
641|1733975726|Camila|Cedeño|83.2|1.69|M|36|Quito
642|0907734352|José|García|66.1|1.56|M|43|Guayaquil
643|0962438740|Pedro|Moreno|81.4|1.61|F|46|Guayaquil
644|0927465719|Laura|Herrera|63.9|1.54|F|37|Guayaquil
645|1723847261|José|Mendoza|64.9|1.67|M|43|Quito
646|0121021967|Luis|Pérez|62.8|1.77|M|28|Cuenca
647|0985037111|Juan|García|77.8|1.65|M|18|Guayaquil
648|0972037012|Camila|García|69.5|1.54|F|32|Guayaquil
649|0105518753|Laura|Moreno|64.0|1.66|F|45|Cuenca
650|1705348531|María|Cedeño|81.2|1.81|M|18|Quito
651|1792004573|José|Moreno|59.1|1.58|F|48|Quito
652|0144976677|Sofía|Torres|58.3|1.53|F|32|Cuenca
653|1790019841|Ana|Herrera|85.9|1.77|M|44|Quito
654|0954387447|José|García|67.2|1.87|M|31|Guayaquil
655|0980600636|Carlos|Ramírez|70.9|1.71|F|29|Guayaquil
656|1786552471|José|Pérez|74.5|1.85|M|49|Quito
657|0983468275|María|Torres|81.2|1.82|M|32|Guayaquil
658|0923771549|Pedro|Vera|68.1|1.63|M|26|Guayaquil
659|0972934669|Pedro|Torres|66.7|1.71|F|24|Guayaquil
660|0136312730|Sofía|López|81.8|1.62|M|47|Cuenca
661|0146665904|Ana|Torres|47.1|1.55|F|33|Cuenca
662|0136100217|Sofía|Moreno|74.3|1.81|M|39|Cuenca
663|0936044807|Laura|Pérez|82.5|1.78|M|39|Guayaquil
664|0157910687|Pedro|Moreno|59.4|1.7|F|46|Cuenca
665|0159765807|Pedro|García|73.7|1.76|M|43|Cuenca
666|1738491332|Laura|Ramírez|55.4|1.61|F|45|Quito
667|0945516819|Ana|Vera|66.1|1.68|F|20|Guayaquil
668|0966846178|Carlos|Torres|70.8|1.62|M|46|Guayaquil
669|0907919359|Laura|Mendoza|85.1|1.78|M|21|Guayaquil
670|0939018628|María|Vera|88.7|1.66|M|22|Guayaquil
671|1789941968|Carlos|Mendoza|60.9|1.63|F|18|Quito
672|1797255364|Sofía|Pérez|80.1|1.74|M|25|Quito
673|1713738374|Juan|Ramírez|66.3|1.73|F|30|Quito
674|0160350172|Luis|Pérez|67.8|1.69|F|32|Cuenca
675|0994864145|Juan|Torres|63.0|1.7|F|34|Guayaquil
676|1787460344|Pedro|Moreno|65.3|1.53|F|32|Quito
677|1751338816|Juan|García|81.0|1.85|M|32|Quito
678|0149405064|Juan|Torres|74.1|1.72|F|45|Cuenca
679|0937154012|José|Torres|68.6|1.7|M|44|Guayaquil
680|0132440316|José|Mendoza|94.8|1.59|M|32|Cuenca
681|0979747406|Laura|Vera|82.6|1.71|M|27|Guayaquil
682|0139230156|María|García|79.2|1.57|F|26|Cuenca
683|0101787784|Carlos|Ramírez|60.6|1.64|F|46|Cuenca
684|0110981539|Luis|Moreno|78.5|1.72|M|45|Cuenca
685|0941505817|Luis|Moreno|71.8|1.79|M|47|Guayaquil
686|1742648983|Juan|Torres|70.9|1.63|F|45|Quito
687|0154695270|Pedro|Herrera|49.9|1.58|F|34|Cuenca
688|0904988914|Carlos|Herrera|69.1|1.6|F|45|Guayaquil
689|1710386013|María|Pérez|49.2|1.78|M|39|Quito
690|0923610600|José|Vera|65.7|1.58|F|24|Guayaquil
691|0954448394|Sofía|Pérez|69.2|1.78|M|50|Guayaquil
692|1723950330|Luis|López|60.1|1.79|M|25|Quito
693|0117759138|Luis|Pérez|83.7|1.66|F|47|Cuenca
694|0143455369|Laura|Cedeño|86.6|1.66|M|18|Cuenca
695|1722201646|Sofía|Herrera|83.6|1.67|M|30|Quito
696|0964572799|Pedro|López|74.9|1.64|F|29|Guayaquil
697|0158873738|Juan|Pérez|79.5|1.64|M|26|Cuenca
698|0935593177|Camila|García|66.8|1.54|F|50|Guayaquil
699|1776206389|Pedro|Moreno|64.2|1.63|F|47|Quito
700|0142722095|María|Pérez|61.7|1.6|F|30|Cuenca
701|1779543842|Juan|Ramírez|69.7|1.68|F|38|Quito
702|0154427516|José|García|72.1|1.84|M|43|Cuenca
703|0119877282|Luis|Cedeño|63.4|1.74|M|34|Cuenca
704|1758326446|Camila|López|59.0|1.8|M|44|Quito
705|1769915962|Camila|Moreno|89.5|1.75|M|22|Quito
706|1740388124|Pedro|López|70.8|1.79|M|23|Quito
707|1725405688|Laura|López|66.8|1.66|M|28|Quito
708|0947881844|José|Ramírez|54.5|1.6|F|40|Guayaquil
709|1755102142|Camila|Cedeño|73.3|1.51|F|22|Quito
710|0934771487|Juan|Vera|76.2|1.55|F|41|Guayaquil
711|0991027914|Luis|López|85.2|1.7|M|23|Guayaquil
712|0101857728|Ana|Herrera|62.5|1.67|F|22|Cuenca
713|0938574489|Pedro|López|76.4|1.73|M|48|Guayaquil
714|0978676990|José|López|84.2|1.63|M|50|Guayaquil
715|0165885380|Camila|Cedeño|57.5|1.59|F|35|Cuenca
716|1784907151|Carlos|Herrera|68.6|1.52|F|23|Quito
717|1736795728|Juan|Mendoza|92.3|1.62|M|32|Quito
718|1733801296|Juan|García|71.2|1.57|F|44|Quito
719|1700994331|Sofía|García|91.4|1.66|M|50|Quito
720|0117443955|Camila|Cedeño|68.9|1.51|F|29|Cuenca
721|0931638968|María|Torres|66.2|1.79|M|41|Guayaquil
722|0150238586|Carlos|López|68.6|1.85|M|34|Cuenca
723|0956740444|Ana|Moreno|69.7|1.59|F|49|Guayaquil
724|1791479831|José|Ramírez|85.9|1.73|M|42|Quito
725|0907151335|Luis|Ramírez|53.5|1.58|M|45|Guayaquil
726|0157376822|Ana|Vera|80.9|1.67|M|40|Cuenca
727|0188502333|Juan|García|67.1|1.72|M|48|Cuenca
728|0128986371|Laura|Moreno|65.7|1.76|M|49|Cuenca
729|0136638818|María|Ramírez|55.8|1.53|F|33|Cuenca
730|0925021920|Sofía|Cedeño|55.9|1.64|M|33|Guayaquil
731|0934841542|José|Vera|84.9|1.71|M|48|Guayaquil
732|0116546450|Pedro|Moreno|88.8|1.65|M|25|Cuenca
733|1753574329|José|Torres|66.5|1.54|F|40|Quito
734|0141811808|Camila|Mendoza|52.4|1.58|F|42|Cuenca
735|1731221058|Ana|Pérez|66.9|1.64|F|26|Quito
736|0130602549|Laura|López|72.1|1.71|M|36|Cuenca
737|0125320253|Sofía|Herrera|63.4|1.79|F|27|Cuenca
738|0170368649|José|López|55.0|1.62|F|31|Cuenca
739|0955275506|José|Mendoza|71.2|1.73|M|48|Guayaquil
740|0148843854|María|Moreno|77.6|1.96|M|50|Cuenca
741|0115799219|María|Cedeño|64.3|1.68|F|33|Cuenca
742|0961702601|María|Cedeño|69.4|1.88|M|43|Guayaquil
743|0964885543|Sofía|López|56.1|1.78|F|22|Guayaquil
744|1786451849|Luis|Herrera|88.9|1.71|M|41|Quito
745|0946788240|Luis|Torres|93.3|1.75|M|45|Guayaquil
746|0957202079|Sofía|Cedeño|86.3|1.8|M|32|Guayaquil
747|1749055934|Juan|Torres|63.3|1.57|F|49|Quito
748|1728254194|Sofía|Torres|64.7|1.65|F|41|Quito
749|0174936156|Ana|Ramírez|66.1|1.55|F|48|Cuenca
750|1717667234|Carlos|Vera|51.3|1.67|F|21|Quito
751|0185670618|Camila|García|52.2|1.63|F|37|Cuenca
752|0145908027|Carlos|Herrera|91.6|1.76|M|37|Cuenca
753|0976478227|Sofía|Torres|59.3|1.63|F|34|Guayaquil
754|0109527506|José|García|64.2|1.48|F|32|Cuenca
755|0930921137|Camila|Mendoza|76.4|1.77|M|33|Guayaquil
756|0968082595|Camila|Vera|62.8|1.63|F|38|Guayaquil
757|0975680396|Camila|Cedeño|63.9|1.87|M|20|Guayaquil
758|0145209167|Camila|Herrera|65.3|1.53|F|22|Cuenca
759|0932023607|Camila|Herrera|81.2|1.8|F|34|Guayaquil
760|1718887554|Juan|Moreno|64.5|1.6|F|47|Quito
761|0980126965|Camila|Torres|68.3|1.62|F|43|Guayaquil
762|0135959974|José|Herrera|67.9|1.68|F|25|Cuenca
763|1730159992|Sofía|Cedeño|67.3|1.66|F|30|Quito
764|0188488405|Carlos|Pérez|71.5|1.74|F|50|Cuenca
765|1750312233|Camila|Cedeño|59.3|1.59|F|26|Quito
766|1715961712|Laura|García|65.1|1.59|F|50|Quito
767|0993621950|Carlos|García|86.2|1.77|M|21|Guayaquil
768|1751304159|Laura|Pérez|64.0|1.73|F|42|Quito
769|1715403341|Sofía|Pérez|78.3|1.85|M|49|Quito
770|0987458068|Luis|Cedeño|90.4|1.7|M|45|Guayaquil
771|0191703531|Ana|García|73.6|1.73|M|29|Cuenca
772|1700840524|José|Vera|76.0|1.59|F|42|Quito
773|0977118398|Carlos|Pérez|66.4|1.59|F|37|Guayaquil
774|1755073825|José|García|77.6|1.62|M|27|Quito
775|1797212620|Sofía|Torres|66.4|1.71|F|32|Quito
776|0162009052|Juan|López|91.8|1.83|M|46|Cuenca
777|0958129049|Juan|Moreno|61.3|1.51|F|20|Guayaquil
778|1710346395|José|Torres|64.2|1.67|F|23|Quito
779|1760017795|Laura|Vera|88.6|1.67|M|21|Quito
780|1751965170|José|Pérez|73.5|1.61|F|20|Quito
781|0180387617|José|Torres|75.1|1.55|F|44|Cuenca
782|1790052321|Carlos|Pérez|69.1|1.65|F|18|Quito
783|1705626459|María|Ramírez|70.8|1.58|F|33|Quito
784|0197995131|Carlos|Pérez|49.0|1.57|F|19|Cuenca
785|1762194238|Laura|Moreno|76.9|1.79|M|24|Quito
786|0188268958|Juan|Pérez|90.6|1.66|M|33|Cuenca
787|1717079480|Juan|García|68.6|1.58|F|43|Quito
788|0981778385|María|Pérez|80.3|1.79|M|39|Guayaquil
789|0936227251|José|Pérez|72.6|1.59|F|23|Guayaquil
790|0183874358|Laura|Ramírez|59.1|1.7|M|22|Cuenca
791|0941661051|Camila|Herrera|67.6|1.6|M|22|Guayaquil
792|0924235518|Pedro|Torres|70.5|1.62|F|46|Guayaquil
793|1728807170|Camila|López|59.0|1.62|F|38|Quito
794|1728255655|Luis|Pérez|59.7|1.61|F|39|Quito
795|0937436443|Camila|Mendoza|75.8|1.65|M|37|Guayaquil
796|1704854013|José|Mendoza|79.0|1.56|M|28|Quito
797|0924866667|Laura|Cedeño|76.0|1.65|M|34|Guayaquil
798|0177232328|Juan|Moreno|63.8|1.63|F|38|Cuenca
799|0163756876|Sofía|López|71.1|1.69|F|45|Cuenca
800|0935232597|Laura|Cedeño|69.7|1.57|F|41|Guayaquil
801|0999178306|Sofía|Cedeño|63.3|1.59|F|47|Guayaquil
802|0948658374|Carlos|Ramírez|65.6|1.65|F|31|Guayaquil
803|0980846271|Camila|García|71.2|1.6|F|44|Guayaquil
804|1744151990|Luis|Torres|62.8|1.8|M|23|Quito
805|0981406042|Sofía|Ramírez|53.9|1.56|F|30|Guayaquil
806|1719534763|José|Moreno|62.9|1.46|F|23|Quito
807|1729395975|Sofía|Herrera|80.1|1.89|M|19|Quito
808|1799684190|Camila|Mendoza|73.8|1.57|F|43|Quito
809|0908662450|Ana|Cedeño|68.7|1.79|M|45|Guayaquil
810|1740762678|Luis|Moreno|70.8|1.63|F|45|Quito
811|0183067958|Laura|Moreno|77.6|1.63|F|28|Cuenca
812|1707470129|Carlos|Ramírez|71.7|1.71|F|38|Quito
813|1739233371|Ana|López|66.7|1.53|F|18|Quito
814|0130426421|Juan|Moreno|64.7|1.61|F|47|Cuenca
815|1753556782|Juan|Cedeño|77.8|1.7|M|21|Quito
816|0903258617|Pedro|Moreno|72.6|1.77|M|45|Guayaquil
817|0146151033|Carlos|García|73.3|1.83|M|45|Cuenca
818|1721335405|Carlos|Vera|70.1|1.67|F|45|Quito
819|1759776171|José|Cedeño|83.7|1.72|M|46|Quito
820|1733050598|Ana|Cedeño|72.6|1.59|F|25|Quito
821|0946868418|Ana|Cedeño|62.1|1.62|F|25|Guayaquil
822|1782864089|Camila|Ramírez|53.7|1.61|F|42|Quito
823|0106809072|José|Moreno|44.6|1.58|F|43|Cuenca
824|0903689610|Sofía|García|64.6|1.75|M|19|Guayaquil
825|0185247719|Pedro|Torres|56.1|1.62|F|25|Cuenca
826|0917678446|Carlos|Vera|62.0|1.51|M|33|Guayaquil
827|0104153914|Camila|López|70.7|1.85|M|18|Cuenca
828|0994530602|Ana|Torres|64.9|1.66|F|22|Guayaquil
829|0998694584|Carlos|García|82.8|1.85|M|31|Guayaquil
830|1786843991|José|López|81.8|1.75|M|34|Quito
831|0123758011|Ana|López|80.7|1.81|M|48|Cuenca
832|0930627554|Sofía|Ramírez|70.2|1.92|M|40|Guayaquil
833|1782257742|Carlos|Pérez|70.0|1.71|M|23|Quito
834|0933974938|María|López|72.3|1.88|M|46|Guayaquil
835|1773695814|Pedro|Torres|51.3|1.57|F|28|Quito
836|0925258937|Carlos|Ramírez|95.7|1.59|M|22|Guayaquil
837|1708911114|Pedro|Herrera|71.3|1.86|M|35|Quito
838|0162750443|José|Moreno|83.9|1.77|M|39|Cuenca
839|0971196280|Ana|Vera|64.0|1.73|M|21|Guayaquil
840|0175781466|Luis|García|58.0|1.64|F|23|Cuenca
